,index,tweet_id,tweet_content
227,100172,1256066333277663240,"There's no such evidence that Thermal scanners can detect Coronavirus patients.

Thermal scanners can only measure the body temperature of a person and cannot detect if a person has Coronavirus.

Stay Informed. Stay Safe.

#StayHomeStaySafe #Corona #Covid_19 #MythsAndFacts https://t.co/3gmF37Wyr3"
228,100173,1277634771011743745,"MythBuster Monday: 

There are currently NO drugs licensed for the treatment or prevention of COVID-19. 

#mythbusterMonday #COVID19 #WHO #hrhn #ruralstrong https://t.co/BCiWBd7rH1"
229,100173,1276207232967864320,There are currently no drugs licensed for the treatment or prevention of COVID-19 https://t.co/LMNX9xZVDT
230,100173,1276088348101226497,"@sudokuvariante @TroncheBiais C'est ré-écrit d'ailleurs dans les myth busters ""There are currently no drugs licensed for the treatment or prevention of COVID-19"" 

https://t.co/DHIaXJsUym"
231,100173,1272888422072492034,"There are currently no drugs licensed for the treatment or prevention of COVID-19
#science #scientists #coronavirus #COVID_19 #COVID19 #CoronavirusUpdates #coronaoutbreak #coronalockdown #quarantaine #stayhome #staysafe #flattenthecurve #study #research #researchers #pandemic https://t.co/m01vI9CK9G"
232,100173,1272628724333240323,"Myth: Herbal tea can prevent and cure COVID-19.
Fact: There are currently no drugs licensed for the treatment or prevention of COVID-19 https://t.co/VirfL52XTe"
233,100173,1272138201910644736,"There are currently no drugs licensed for the treatment or prevention of COVID-19

While several drug trials are ongoing, there is currently no proof that hydroxychloroquine or any other drug can cure or prevent… https://t.co/7hFWCRL9vv"
234,100173,1271625127986434048,There are currently no drugs licensed for the treatment or prevention of COVID-19 https://t.co/AyvNo51V3W https://t.co/6QUAiGx7pa
235,100173,1270378547304116226,"Claim: There are licensed drugs for the prevention and treatment of COVID-19

Fact: There are currently no drugs licnsed for the treatment or prevention of COVID-19. The WHO states that there are several drugs under going clinical trials."
236,100173,1268452716386201607,"Fight against #Corona-Myth busters- There are currently no drugs licensed for the treatment or prevention of COVID-19 there is currently no proof that hydroxychloroquine or any other drug can cure or prevent COVID-19.WHO is coordinating efforts to develop.
Regards @DulsePharma https://t.co/OvvXfGoPn3"
237,100173,1267394140519743489,"There are currently no drugs licensed for the treatment or prevention of COVID-19
So taking care of ourselves in these conditions are important 
#CoronaIsNotAJoke
@TheTeamPatriot"
238,100173,1266022037627310081,"Covid- 19 Myth Buster #8: There are currently no drugs licensed for the treatment or prevention of COVID-19

While several drug trials are ongoing, there is currently no proof that hydroxychloroquine or any other drug can cure or prevent COVID-19. https://t.co/DMZUO7cP9s"
239,100173,1265629502475915264,There are currently no drugs licensed for the treatment or prevention of COVID-19. #SocialDistancing #Stayhome #Staysafe #Coronavirus https://t.co/NpVN55Oxlo
240,100173,1265585123405303810,"WHO: https://t.co/IjgTGfEIZF . ‘‘There are currently no drugs licensed for the treatment or prevention of COVID-19
While several drug trials are ongoing, there is currently no proof that hydroxychloroquine or any other drug can cure or prevent COVID-19."
241,100173,1264893206371528704,"There are currently no drugs licensed for the treatment or prevention of COVID-19
#science #scientists #coronavirus #COVID_19 #COVID19 #CoronavirusUpdates #coronaoutbreak #coronalockdown #quarantaine #stayhome #staysafe #flattenthecurve #study #research #researchers #pandemic https://t.co/NyZ57E8aGo"
242,100173,1264564421214588929,#CoronavirusMyth There are currently no drugs licensed for the treatment or prevention of #COVID-19 https://t.co/X7sx1VxSuR
244,100173,1264128098548822018,"FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19 

While several drug trials are on going, there is currently no proof that hydroxychloroquine or any other drug can cure or prevent COVID-19. 

#SSGC #Covid19 https://t.co/VPviScbvHS"
245,100173,1264014351037431808,FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. https://t.co/I1OVLigTKr
246,100173,1264003347343949824,FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. https://t.co/d8SLwAdg6E
247,100173,1264003252489723906,FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. https://t.co/TycDGkTlJ2
248,100173,1263900644458414080,FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. https://t.co/IbSVNrHwl3
252,100173,1263707269163675648,"FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19.

Source : World Health Organization https://t.co/EJRjFKlJoW"
253,100173,1263452730053492737,"ES UN HECHO: Actualmente no hay drogas con licencia para el tratamiento o la prevención del COVID-19. 👈🏼

~~~~~~~

FACTS: There are currently no drugs licensed for the treatment or prevention of COVID-19.

(Vía @who / OMS).

#JuntosContraElVirus #Solidaridad #Salud #Vida #Health https://t.co/bzxfLHv13O"
254,100173,1263450408980115457,"COVID-19 Awareness...
Please Read and Share....

FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. https://t.co/gI8izjDaLr"
255,100173,1263429634974117889,"There are currently no drugs licensed for the treatment or prevention of COVID-19.

#treatment #coronavirus #covid_19 #covid https://t.co/A6HTQPGM8d"
256,100173,1263428484744966146,"FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19.
Source : WHO
#TeamPNP 
#WeSERVEandPROTECT
#PNPkakampiMoLabanSaCOVID19 @rwinp88 @arfc97 @kapanaligko @PNPBaguio https://t.co/nEW6QVA0HA"
257,100173,1263374678854266880,"FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. 
#WorldHealthOrganization #WHO #COVID19 #CoronaVirus https://t.co/k8mVSbUSbY"
258,100173,1263218794530512896,FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. https://t.co/t0u1iDd11F
259,100173,1263178420726501381,"WORLD HEALTH ORGANIZATION (WHO)

FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19.

https://t.co/JbFmPPyucl"
260,100173,1263157159363305472,FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. @ Killybegs family health centre https://t.co/fYj4UgnkoF
261,100173,1263118997286985728,"FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19.
@WHOJordan 
@WHO https://t.co/b8QEMTZALm"
262,100173,1263115911902441474,"FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19.
#coronavirusinindia #Covid_19 #SafeTodayStrongerTomorrow #safety https://t.co/pr1BqQZACV"
263,100173,1263111629690019842,FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. #knowthefacts #COVID19 https://t.co/SqedTyrsxj
264,100173,1263104116043026433,FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. https://t.co/l1qJRQXBx2
265,100173,1263064096104230913,FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. @CMOfficeUP https://t.co/1gZXRetKAX
266,100173,1263049227170701315,FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. https://t.co/m2diwBpU3B
267,100173,1263023959420911616,"FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19.

#who #hydroxychloroquine #wha #ndtv https://t.co/bav2JXIWYr"
268,100173,1262995936940306433,FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. https://t.co/j0V1yh2R4q
269,100173,1262879616651452418,There are currently no drugs licensed for the treatment or prevention of COVID-19 https://t.co/scdi13qgI4
270,100173,1262822467011141632,There are currently no drugs licensed for the treatment or prevention of COVID-19 https://t.co/qqCHBFgEIA
271,100173,1262744388842565632,There are currently no licensed drugs for the treatment or prevention of COVID-19. https://t.co/CSNWyYHv1q
272,100173,1262633662698229760,"There are currently no drugs licensed for the treatment or prevention of COVID-19
#BreakTheChain #SafeHands #WashYourHands #Stayhomestaysafe #coronavirusoutbreak #coronavirusindia #covid2019india #newcoronavirus #stopthespread #facemasks https://t.co/8BJQJCWzhM"
273,100173,1262585204482273281,"There are currently no drugs licensed for the treatment or prevention of COVID-19
While several drug trials are ongoing, there is currently no proof that hydroxychloroquine or any other drug can cure or prevent COVID-19.
https://t.co/CDiiNROont"
274,100173,1261711779178196993,"Myth Buster! There are currently no drugs licensed for the treatment or prevention of COVID-19. While several drug trials are ongoing, there is currently no proof that hydroxychloroquine or any other drug can cure or prevent COVID-19. #InThisTogetherHanover https://t.co/v7ZHJoOjnN"
275,100173,1261013951883739138,"There are currently no drugs licensed for the treatment or prevention of #COVID19.

WHO is coordinating efforts to develop and evaluate medicines to treat COVID-19.

#KnowtheFacts https://t.co/oQdSGxfHhr"
277,100173,1259932294132961280,FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. https://t.co/bDXIRv9ADL
278,100173,1259831070947790848,"#Fact: There are currently no drugs licensed for the treatment or prevention of COVID-19.

#who #facts #tips #covid19 #coronavirus #health #inform

Credit: https://t.co/QpNsfsyY1F https://t.co/2z1aG54kdQ"
279,100173,1259766462463475712,"Coronavirus disease advice for the public: Myth busters

There are currently no drugs licensed for the treatment or prevention of COVID-19

Credit: @WHO https://t.co/K9lYCbmixA"
280,100173,1259285571135877126,"READ: There are currently no drugs licensed for the treatment or prevention of COVID-19

https://t.co/cPUjMND9RQ https://t.co/Lcv7TdRCMl"
281,100173,1259121420271071233,"Is there any #drugs licensed for the treatment or prevention of #COVID19?

NO!

While several drug trials are ongoing, there is currently no proof that #hydroxychloroquine or any other drug can cure or prevent COVID-19.

#KnowTheFacts #MythBusting 
#staysafe #beinformed https://t.co/nP9vZtQPz5"
282,100173,1258661777509773317,"There are currently no drugs licensed for the treatment or prevention of COVID-19
#copioushealthcareinc #staysafe #covid19 #stayalert #fightagainstcoronavirus https://t.co/AohtmuZNxo"
283,100173,1258343316514578432,"⚠️Myth Buster!

Is there any drugs licensed for the treatment or prevention of COVID-19?

🙅‍♂️NO!

While several drug trials are ongoing, there is currently no proof that hydroxychloroquine or any other drug can cure or prevent COVID-19.

#KnowTheFacts
#staysafe #beinformed https://t.co/k3avtKXZMG"
285,100173,1257703541789069318,"I know, we are all praying for the coronavirus miracle cure so we can resume our lives! But, do not fall prey of #misinformation  
""There are currently no drugs licensed for the treatment or prevention of COVID-19,"" WHO. 
https://t.co/IV2n9q2W0e"
286,100173,1257658337690296320,"Myths about the #coronavirus

#tikila #theAdolphs #WHO

1. There are currently no drugs licensed for the treatment or prevention of COVID-19

2. Adding pepper to your soup or other meals DOES NOT prevent or cure… https://t.co/LJN9B4wR7G"
287,100173,1257658217703841792,"Myths about the #coronavirus

#tikila #theAdolphs #WHO

1. There are currently no drugs licensed for the treatment or prevention of COVID-19

2. Adding pepper to your soup or other meals DOES NOT prevent or cure… https://t.co/rjATrj2vhX"
288,100173,1257658031871012864,"Myths about the #coronavirus

#tikila #theAdolphs #WHO

1. There are currently no drugs licensed for the treatment or prevention of COVID-19

2. Adding pepper to your soup or other meals DOES NOT prevent or cure… https://t.co/2fjhaHwKna"
289,100173,1257657937696378884,"Myths about the #coronavirus

#tikila #theAdolphs #WHO

1. There are currently no drugs licensed for the treatment or prevention of COVID-19

2. Adding pepper to your soup or other meals DOES NOT prevent or cure… https://t.co/u7WCfOuWJh"
290,100173,1257445088298512386,"MYTH: Treatment drug for COVID-19
FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. 

#StayStrongDFB #StayHealthy #StaySafe #Mythbusters

For more myths visit: https://t.co/rvW9zxwTPi https://t.co/bot9vHGdmt"
291,100173,1256565284611080195,"there are currently no drugs licensed for the treatment or prevention of COVID-19. 
@SWADEEP @healfoundation1  #1stLiveeHealthSummit"
293,100173,1256514408173277184,"FACTS:
There are currently no drugs licensed for the treatment or prevention of COVID-19. @healfoundation1 @SWADEEP 
#1stLiveeHealthSummit #1stCovidHealthSummit #SaturdayThoughts #Lockdown3 #GreenZone #lockdownindia #ModiTestKarona"
294,100173,1256157266887217157,"There are currently no drugs licensed for the treatment or prevention of COVID-19
 https://t.co/SoAtf5mbaT"
295,100173,1256073773041823745,"There are currently no drugs licensed for the treatment or prevention of COVID-19

https://t.co/K7ILKiOPqa"
296,100174,1272862027875303427,"Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19

Hot peppers in your food, though very tasty, cannot prevent or cure COVID-19. The best way to protect yourself against the new coronavirus… https://t.co/PNgYtyMqPW"
298,100174,1272114647055904769,"Coronavirus disease (COVID-19) advice for the public: Myth busters

Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19!

#COVID19 #coronavirus #WHO #advice #coronadisease #mythbusters… https://t.co/CUEpMyUwMD"
299,100174,1271625593805832192,Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19 https://t.co/AyvNo51V3W @WHO https://t.co/8E3w5KLZBa
300,100174,1270684038550786051,"Adding pepper to your soup or other meals does not prevent or cure COVID-19. 

#BECIL #IndianFightsCorona https://t.co/MCemI6414u"
301,100174,1269041304689876992,"Myth: Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19.
#MedicalMarketing #DigitalMarketing #HealthcareMarketing #Pandemic #Coronavirus #COVID19"
302,100174,1264027266817773569,"MYTH BUSTER

Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19. 

Source: World Health Organization https://t.co/HYQRSQLGHN"
303,100174,1263418452146114560,Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19. This is completely false so always practise social distancing and personal hygiene. Source: World Health Organization (WHO) #COVID_19Mythbusters https://t.co/Z1G8Xlsq7n
304,100174,1263360037885534209,"Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19

#copioushealthcareinc #stayhealthy #staysafe #beinformed  #fightagainstcoronavirus https://t.co/Xqh8JLKNtn"
305,100174,1262730274426814465,"#Fact: Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19.

Credit: https://t.co/jiTdY3kPZs

#who #mythbuster #coronavirus #covid19 #facts #health https://t.co/LOmqd232Po"
307,100174,1261166589140852736,"Adding pepper to your soup or other meals does not prevent or cure COVID-19
#BreakTheChain #SafeHands #WashYourHands #Stayhomestaysafe #coronavirusoutbreak #coronavirusindia #covid2019india #newcoronavirus #stopthespread #facemasks https://t.co/1j1nP4gcge"
308,100174,1260985842891448321,"Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19.
#publichealth #COVIDー19 #epidemiology https://t.co/J0iz8BX34R"
309,100174,1260659472701120513,Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19 https://t.co/1RVJ8EO4ta
310,100174,1259412539638603777,"Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19?
Can eating garlic help prevent infection with the new coronavirus?
The new coronavirus CANNOT be transmitted through mosquito bites

Find WHO | World Health Organization Answers:

https://t.co/8RXsjawNCd"
311,100174,1258342124724109313,"Fact:Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19.
#ShardaUniversity, #IndiaFightsCorona, #stayhomestaysafe https://t.co/1X8PZGVgQa"
312,100174,1257658337690296320,"Myths about the #coronavirus

#tikila #theAdolphs #WHO

1. There are currently no drugs licensed for the treatment or prevention of COVID-19

2. Adding pepper to your soup or other meals DOES NOT prevent or cure… https://t.co/LJN9B4wR7G"
313,100174,1257658217703841792,"Myths about the #coronavirus

#tikila #theAdolphs #WHO

1. There are currently no drugs licensed for the treatment or prevention of COVID-19

2. Adding pepper to your soup or other meals DOES NOT prevent or cure… https://t.co/rjATrj2vhX"
314,100174,1257658031871012864,"Myths about the #coronavirus

#tikila #theAdolphs #WHO

1. There are currently no drugs licensed for the treatment or prevention of COVID-19

2. Adding pepper to your soup or other meals DOES NOT prevent or cure… https://t.co/2fjhaHwKna"
315,100174,1257657937696378884,"Myths about the #coronavirus

#tikila #theAdolphs #WHO

1. There are currently no drugs licensed for the treatment or prevention of COVID-19

2. Adding pepper to your soup or other meals DOES NOT prevent or cure… https://t.co/u7WCfOuWJh"
316,100174,1257607353676869633,"Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19

#mythbusters #HealthCube #WHO https://t.co/sJ0jPfh9r4"
317,100174,1256629701637963776,"Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19?

Source : WHO
#weatherbug #weather #knowbefore #wx #istayhomefor #wecan #corona #quarantinelife #positivevibes #strongertogether #wewillprevail #helpyourneighbor #wewillgetthroughthis #loveyourneighbor https://t.co/dd2EoKOWvU"
320,100174,1256511360860450817,"Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19
COVID-19 IS NOT transmitted through houseflies
@healfoundation1 @SWADEEP 
#1stLiveeHealthSummit #1stCovidHealthSummit #SaturdayThoughts #Lockdown3 #GreenZone #lockdownindia #ModiTestKarona"
321,100174,1256507901536923648,"Facts on COVID-19: Adding pepper to your soup or other meals does not prevent or cure COVID-19. 
@healfoundation1 @SWADEEP @auplish_chhavi"
322,100174,1256358837835030529,"As per WHO:

Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19
Hot peppers in your food, though very tasty, cannot prevent or cure COVID-19. The best way to protect yourself against the new coronavirus is to keep at least 1 metre away from others"
323,100175,1277448405158105089,COVID-19 IS NOT transmitted through houseflies
324,100175,1273223780798730240,"COVID-19 IS NOT transmitted through houseflies

To date, there is no evidence or information to suggest that the COVID-19 virus transmitted through houseflies. The virus that cause COVID-19 spreads primarily through… https://t.co/3emTwD16XN"
325,100175,1271626031263334402,COVID-19 IS NOT transmitted through houseflies https://t.co/AyvNo51V3W @WHO https://t.co/IQM4qYUAXd
326,100175,1270226746936344576,COVID-19 IS NOT transmitted through houseflies. Always remember to fact-check information before you share it on social media. https://t.co/Ov4kUG10zu
327,100175,1268632399556026369,FACT: COVID-19 is not transmitted through houseflies. https://t.co/Gvt27L2Qyp
328,100175,1268365748562427904,"#Covid_19 IS NOT transmitted through houseflies
To date, there is no evidence or information to suggest that the virus transmitted through houseflies. The virus that cause COVID-19 spreads primarily through droplets generated when an infected person coughs, sneezes or speaks. https://t.co/JRT55Nj0ie"
329,100175,1264496535687041024,"FACT: COVID-19 IS NOT transmitted through houseflies
To date, there is no evidence or information to suggest that the COVID-19 virus transmitted through houseflies. https://t.co/2KCXH4KpL8"
330,100175,1263717921941045248,"COVID-19 IS NOT transmitted through houseflies
#copioushealthcareinc #staysafe #stayhealthy #beinformed #fightagainstcoronavirus https://t.co/P66YWviUHn"
331,100175,1263602978063187969,COVID-19 IS NOT transmitted through houseflies https://t.co/pOF2mIqDm7
332,100175,1263485152124076032,"Covid- 19 Myth Buster #5: COVID-19 IS NOT transmitted through houseflies

To date, there is no evidence or information to suggest that the COVID-19 virus transmitted through houseflies. https://t.co/fovIx96EXe"
333,100175,1260789938057961472,"#CoronaMyth 3: COVID-19 IS NOT transmitted through houseflies
To date, there is no evidence to suggest that the COVID-19 virus transmitted through houseflies. The virus spreads primarily through droplets when an infected person coughs, sneezes &amp; touching a contaminated surface."
334,100175,1260677617251999746,"Per the WHO website...While I dislike houseflies for a variety of reasons, COVID-19 is not transmitted through houseflies. https://t.co/hLkBajBY2L"
335,100175,1260564881364979717,"FACT:

👉#COVIDー19 is NOT transmitted through houseflies.

To date, there is no evidence or information to suggest that the COVID-19 virus is transmitted through houseflies. 

It spreads primarily through droplets generated when an infected person coughs, sneezes🤧or speaks. https://t.co/vjGfim2KM0"
336,100175,1258320591481966594,"#COVID-19 IS NOT transmitted through houseflies!

According to @WHO there is no evidence or information to suggest that the #COVID-19 virus transmitted through houseflies. https://t.co/hkNT9JVSX8"
337,100175,1257399220165804033,COVID-19 IS NOT transmitted through houseflies.
338,100175,1257020317911965698,"#COVID-19 IS NOT transmitted through houseflies
To date, there is no evidence or information to suggest that the COVID-19 virus transmitted through #houseflies. So why public in #lockdownindia ? https://t.co/Iw7FjZ5LH4 @rashtrapatibhvn @narendramodi @vijayrupanibjp @AmitShah"
339,100175,1256704609919221760,"According to WHO:
COVID-19 IS NOT transmitted through houseflies
To date, there is no evidence or information to suggest that the COVID-19 virus transmitted through houseflies."
341,100175,1256511360860450817,"Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19
COVID-19 IS NOT transmitted through houseflies
@healfoundation1 @SWADEEP 
#1stLiveeHealthSummit #1stCovidHealthSummit #SaturdayThoughts #Lockdown3 #GreenZone #lockdownindia #ModiTestKarona"
342,100176,1278447709507194882,Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous https://t.co/Dgsf0FKZ2n
343,100176,1277448531758977030,Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous
344,100176,1276983651771846658,Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous. Do not under any circumstance spray or introduce bleach or any other disinfectant into your body. https://t.co/o3OgW3Cx17
345,100176,1275452094577696770,"The WHO had to put this up on its Myth-busters webpage:

""Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous"""
346,100176,1273590034554388485,"Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous

Do not under any circumstance spray or introduce bleach or any other disinfectant… https://t.co/OPQfgHGdLm"
347,100176,1272424207100588032,"FACT: Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against #COVID19 and can be dangerous.

#coronavirus #Covid_19 #coronavirusinpakistan #COVID19Pakistan https://t.co/J8iR9M6FkZ"
348,100176,1272042976097832960,"FACT: Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against #COVID19 and can be dangerous.

More: https://t.co/chhmle1CDu…

#coronavirus #KnowTheFacts #CoronaVirusPakistan #sundayvibes #Covid_19 #COVID19Pandemic #StayHome #StaySafe https://t.co/8VLUVkFpAz"
349,100176,1271626492653568001,Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous  https://t.co/AyvNo51V3W @WHO https://t.co/ZObkkq2Zjn
350,100176,1271506581352562688,Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous
351,100176,1266406567416664071,"Spraying and introducing bleach or another disinfectant into your body will not protect you against COVID-19 and can be dangerous. Bleach and disinfectant should be used carefully to disinfect surfaces only. More on #coronavirus #mythbusters, click here: https://t.co/irIxU6pUE2 https://t.co/YJZ18zvBTB"
352,100176,1265297184808976384,Covid- 19 Myth Buster #6: Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous https://t.co/UZZDj68ipS
353,100176,1264875763855003650,"“Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous

Do not under any circumstance spray or introduce bleach or any other disinfectant into your body. These substances can be poisonous if ingested and"
354,100176,1263797482326159364,"Spraying or introducing bleach or another disinfectant into your body will not protect you against COVID-19 and can be dangerous.
For more: https://t.co/wL1rU5qSNw
#coronavirus #Covid19 #Coronavirusupdates https://t.co/3htpzHhhNP"
355,100176,1263590391124758528,Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous. https://t.co/I5g8yThzuM
356,100176,1262983137094594561,"Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous
#copioushealthcareinc #staysafe #stayhealthy #beinformed #fightagainstcoronavirus https://t.co/lzZhSN9hm6"
357,100176,1262294925506306049,"FACT:
Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous. Stay updated with correct ways to stay safe.

#LiveUpDenim #COVID19 #StayHome #StaySafe https://t.co/J9no4sFLn5"
358,100176,1260408726311391236,"Spraying or introducing bleach or another disinfectant into your body will not protect you against COVID- 19 and can be dangerous.
#StayHome #StaySafe
#BankingOnValues #MBBL https://t.co/AGNFjex2qA"
360,100176,1259873297371725825,"""Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous"" @WHO dixit

https://t.co/qTIEeoRHOR"
361,100176,1257664039892770816,"#COVID19 Myth Busters: 

Spraying and introducing bleach or another disinfectant into your body will NOT protect you against COVID-19 and can be dangerous.

Find more at the link below. @WHO 
https://t.co/Gz2R4kdEE9"
362,100176,1257569086801764352,FACT: Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous. https://t.co/xeF3a9iR3Y
363,100176,1257511013227720704,"FACT: Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous.

Source : WHO https://t.co/D4k91NJaCi"
364,100176,1257261751080493059,"#StopSuchPractices
Fact: Spraying or introducing bleach or another disinfectant into your body will not protect you against COVID-19 and can be dangerous. WHO

Bleach and disinfectant should be used carefully to disinfect surfaces only. https://t.co/tMAsL34f5m"
365,100176,1257253088685109250,"Spraying or introducing bleach or another disinfectant into your body will not protect you against Covid-19 and can be dangerous, UN health agency says.

https://t.co/0l9tKRjnlK
https://t.co/0l9tKRjnlK via @kathmandupost"
366,100176,1257232683362660352,@LibangDb Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous- WHO
367,100176,1257193535280824320,"Spraying or introducing bleach or another disinfectant into your body will not protect you against COVID-19 and can be dangerous- WHO 

What’s the point of doing this?
@hello_sarkar https://t.co/mvbR1GUwxc"
368,100176,1257192723661983747,"@KanakManiDixit @EPA Here's some info from @WHO on the subject
""Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against #COVID-19 and can be dangerous""
#COVIDMythBusted

https://t.co/lJpQpDZTne"
369,100176,1257173494564937728,FACT: Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous. https://t.co/AoXOP5lLPt
370,100176,1257172404637323264,@subhash580 @PM_Nepal @BishnuRimal FACT: Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous. https://t.co/Mm8txIxPok
371,100176,1257144172236042242,"Spraying or introducing bleach or another disinfectant into your body will not protect you against COVID-19 and can be dangerous- WHO 

What’s the point of doing this Comrade? @ @PM_Nepal https://t.co/PX5VfGGX36"
372,100176,1257079462748844033,"According to WHO:
Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous
Do not under any circumstance spray or introduce bleach or any other disinfectant into your body. These substances can be poisonous"
373,100176,1256992093102395395,"Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous.

Source : WHO
#weatherbug #weather #knowbefore #wx #istayhomefor#quarantinelife #positivevibes #strongertogether #wewillprevail #loveyourneighbor https://t.co/1RDOTAu6rc"
374,100176,1256647365001437190,FACT: Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous. https://t.co/ZKY4e7jBhR
375,100176,1256592574543917059,"FACT: Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous.
#KPR #KPRIET #fact #Covid19 #StayHome #StaySafe #StayHealthy https://t.co/dmGSV4mxqz"
376,100176,1256556232510369792,Spraying and introducing bleach or another disinfectant into your body will not protect you against COVID-19 and can be dangerous. #1stLiveeHealthSummit #SaturdayThoughts #Lockdown3 #GreenZone #lockdownindia @SWADEEP @healfoundation1
378,100176,1256555943187189761,"Spraying and introducing bleach or another disinfectant into your body will not protect you against COVID-19 and can be dangerous. #1stLiveeHealthSummit #SaturdayThoughts #Lockdown3 #GreenZone #lockdownindia
 @SWADEEP
 @healfoundation1"
379,100176,1256043255852158978,FACT: Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous. https://t.co/VzZXGtOTxh
380,100176,1256031769884852224,FACT: Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous.
381,100177,1277448698734219269,"Drinking methanol, ethanol or bleach DOES NOT prevent or cure COVID-19 and can be extremely dangerous"
382,100177,1273949450499698693,"Drinking methanol, ethanol or bleach DOES NOT prevent or cure COVID-19 and can be extremely dangerous

Methanol, ethanol, and bleach are poisons. Drinking them can lead to disability and death. Methanol, ethanol, and… https://t.co/2P5nMyBnxV"
383,100177,1271626851484602371,"Drinking methanol, ethanol or bleach DOES NOT prevent or cure COVID-19 and can be extremely dangerous https://t.co/AyvNo51V3W https://t.co/aY0hQ7uFt3"
