,news_id,tweet_id,reply_id,tweet_content
254,100348,1295298892280614912,1295331324153167872,"@illonaduffy @McNiffecent @HSELive @DonnellyStephen @ronan_glynn Hopefully an aberration. I had fast GP callback, next day test and result within 2 days despite it being a weekend. Result this morning - negative."
256,100348,1295298892280614912,1295387532788674561,"@FreudianSlip3rs @illonaduffy @HSELive @DonnellyStephen @ronan_glynn I don't think you can even get tested by vhi or Laya, a GP must send you to get a test, I rang on a Friday, had test in Saturday and results Monday all very efficient 2 weeks ago"
257,100348,1295298892280614912,1295335434336206849,@illonaduffy @ciarakellydoc @HSELive @DonnellyStephen @ronan_glynn A dearth of leadership
258,100348,1295298892280614912,1295335821415985154,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Hi Illona, could you follow me so I can send you a DM? Thanks!"
259,100348,1295298892280614912,1295342788943523841,"@illonaduffy @DrZeroCraic @HSELive @DonnellyStephen @ronan_glynn When did she request the test? Self isolating for the 7days she was symptomatic? Given that not even one working day has passed since her positive test, and that she has been self isolating since Friday, that should make it easier for the PH teams - she has been isolating, right?"
260,100348,1295298892280614912,1295362885829513216,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn May as well be in the USA ffs
261,100348,1295298892280614912,1295366390275284994,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Pal tested on Sat morning , results through yesterday evening. That was Shelbourne Road. She was leader in a kids camp and no symptoms but was in company of positive case. Negative result, thankfully"
262,100348,1295298892280614912,1295373101841223680,@AnkhMorporker @HSELive @DonnellyStephen @ronan_glynn She will require a 2nd test as do all close contacts
263,100348,1295298892280614912,1295371462719807491,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn My brother has autoimmune dis. Referred 4 test mid March, waited 10 days 4 test, still waiting 4 result! His wife was ref'd 5 days after him, tested her 3 days latr (but not him despite it being done in their home and he waiting longer) got result in 1 week. Luck of the draw 😡"
264,100348,1295298892280614912,1295376799837433856,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Have seen big delay (1 week) in testing here for very close contacts of a positive case from kildare meat factory.  Understand they had to ramp up v quickly but doesn't inspire confidence that they are actually on top of the real numbers.
265,100348,1295298892280614912,1295396272476688389,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Also, according to the HSE they went live with a new system yesterday for those that have still to get a result for test.
I know 2 from one household now on day 8 waiting for results"
268,100348,1295298892280614912,1295436287588040704,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Why did the govt keep talking so confidently and heroically about all the testing we'd do, if this is what the outcome basically looks like. Why is it so hard to sort, in a situation like this?"
271,100348,1295298892280614912,1295500453174751243,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn There is obviously a serious gap in testing and tracing which could allow community transmission. Hope HSE will  take it seriously.
272,100348,1295298892280614912,1295504022510669827,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Could be wrong but thought close contact tracing had been abandoned?
273,100348,1295298892280614912,1295675807462043648,"@illonaduffy @theNSMonaghan @HSELive @DonnellyStephen @ronan_glynn why did she have to wait so long for a test there is no delay with that as far as I know ,did she ring up once displaying symptoms"
274,100348,1295298892280614912,1296067238739546112,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Use the private clinic code Blue result in 12 hours . Amazing service in Glasnevin Industrial estate. It’s 232€. My family member used it and was very impressed .
275,100348,1295298892280614912,1295410562093002753,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn I'll live my life doctor, thanks. Please don't scare your patients to death. There are plenty of other things they can die of, including stress and loneliness."
277,100348,1295298892280614912,1295376799837433856,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Have seen big delay (1 week) in testing here for very close contacts of a positive case from kildare meat factory.  Understand they had to ramp up v quickly but doesn't inspire confidence that they are actually on top of the real numbers.
280,100348,1295298892280614912,1295436287588040704,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Why did the govt keep talking so confidently and heroically about all the testing we'd do, if this is what the outcome basically looks like. Why is it so hard to sort, in a situation like this?"
283,100348,1295298892280614912,1295500453174751243,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn There is obviously a serious gap in testing and tracing which could allow community transmission. Hope HSE will  take it seriously.
284,100348,1295298892280614912,1295504022510669827,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Could be wrong but thought close contact tracing had been abandoned?
285,100348,1295298892280614912,1295675807462043648,"@illonaduffy @theNSMonaghan @HSELive @DonnellyStephen @ronan_glynn why did she have to wait so long for a test there is no delay with that as far as I know ,did she ring up once displaying symptoms"
286,100348,1295298892280614912,1296067238739546112,@illonaduffy @HSELive @DonnellyStephen @ronan_glynn Use the private clinic code Blue result in 12 hours . Amazing service in Glasnevin Industrial estate. It’s 232€. My family member used it and was very impressed .
287,100348,1295298892280614912,1295410562093002753,"@illonaduffy @HSELive @DonnellyStephen @ronan_glynn I'll live my life doctor, thanks. Please don't scare your patients to death. There are plenty of other things they can die of, including stress and loneliness."
289,100348,1287686145568944128,1287693064970989568,@k11s__ Turning people on each other. It's working.
292,100348,1287686145568944128,1287742922989776901,@k11s__ Second one
294,100348,1287686145568944128,1287870200243658754,"@k11s__ @StrayanDrongo Nailed it 💯 

They will be held to account!"
296,100348,1287686145568944128,1287881429565636609,"@k11s__ You just know all the sheeple out their ah w the masks as their almighty saviour. 
They’re not interested in how the the disease is being spread."
297,100348,1287686145568944128,1287883529519390720,@k11s__ Its both actually!
298,100348,1287686145568944128,1287942567590416384,@k11s__ Both. Two wrongs don't make a right.
300,100348,1287686145568944128,1287955125613375488,@k11s__ Well Said
302,100348,1287686145568944128,1293657394916933632,"@k11s__ Oh, and Kane, don’t bother ‘piling-on’ me, I’m not interested. If you have something of note to say, I will listen."
303,100348,1287686145568944128,1287693064970989568,@k11s__ Turning people on each other. It's working.
306,100348,1287686145568944128,1287742922989776901,@k11s__ Second one
308,100348,1287686145568944128,1287870200243658754,"@k11s__ @StrayanDrongo Nailed it 💯 

They will be held to account!"
310,100348,1287686145568944128,1287881429565636609,"@k11s__ You just know all the sheeple out their ah w the masks as their almighty saviour. 
They’re not interested in how the the disease is being spread."
311,100348,1287686145568944128,1287883529519390720,@k11s__ Its both actually!
312,100348,1287686145568944128,1287942567590416384,@k11s__ Both. Two wrongs don't make a right.
314,100348,1287686145568944128,1287955125613375488,@k11s__ Well Said
316,100348,1287686145568944128,1293657394916933632,"@k11s__ Oh, and Kane, don’t bother ‘piling-on’ me, I’m not interested. If you have something of note to say, I will listen."
317,100348,1287686145568944128,1287719876128210950,"@k11s__ You’re right, but it’s easy just to mask up to allow the real problem to be even more exposed when it shows to be doing not much at all."
318,100348,1287686145568944128,1287746442417729537,@mrmisthios @k11s__ Wearing masks can do more harm Ryan good. https://t.co/UQoNgtC6Lf
319,100348,1287686145568944128,1287731850190835712,@k11s__ U ar teh dummest kunt orn twetter
323,100348,1287686145568944128,1287873253801750528,"@k11s__ The biggest threat is people refusing to take personal responsibility &amp; expecting govt to fix everything. It’s a global pandemic. Park the politics &amp; conspiracy theories. Encourage people to look after themselves, supported by services &amp; advice provided by all levels of Govt."
325,100348,1287686145568944128,1287876640073121793,@k11s__ I agree 👍
326,100348,1287686145568944128,1287895659824082947,@k11s__ You have to ask what this is all for everyone ridiculed Sweeden yet there deaths of all causes has been roughly the same from 2009 to now as shown in graph.  If anything there death rate following June will  be way lower with all the worldwide fear mongering https://t.co/wx6Yd6nmKw
328,100348,1287686145568944128,1287693064970989568,@k11s__ Turning people on each other. It's working.
329,100348,1287686145568944128,1287746442417729537,@mrmisthios @k11s__ Wearing masks can do more harm Ryan good. https://t.co/UQoNgtC6Lf
330,100348,1287686145568944128,1287731850190835712,@k11s__ U ar teh dummest kunt orn twetter
334,100348,1287686145568944128,1287873253801750528,"@k11s__ The biggest threat is people refusing to take personal responsibility &amp; expecting govt to fix everything. It’s a global pandemic. Park the politics &amp; conspiracy theories. Encourage people to look after themselves, supported by services &amp; advice provided by all levels of Govt."
336,100348,1287686145568944128,1287876640073121793,@k11s__ I agree 👍
337,100348,1287686145568944128,1287895659824082947,@k11s__ You have to ask what this is all for everyone ridiculed Sweeden yet there deaths of all causes has been roughly the same from 2009 to now as shown in graph.  If anything there death rate following June will  be way lower with all the worldwide fear mongering https://t.co/wx6Yd6nmKw
339,100348,1287686145568944128,1287746442417729537,@mrmisthios @k11s__ Wearing masks can do more harm Ryan good. https://t.co/UQoNgtC6Lf
340,100348,1287686145568944128,1287876640073121793,@k11s__ I agree 👍
341,100348,1287686145568944128,1287895659824082947,@k11s__ You have to ask what this is all for everyone ridiculed Sweeden yet there deaths of all causes has been roughly the same from 2009 to now as shown in graph.  If anything there death rate following June will  be way lower with all the worldwide fear mongering https://t.co/wx6Yd6nmKw
343,100348,1287686145568944128,1287895749716451330,@k11s__ Deaths in Sweeden from June https://t.co/nevLw4AWAT
344,100348,1287686145568944128,1287909195514183681,@k11s__ The biggest threat is a government destroying millions of otherwise healthy people and an entire society to save a small number of fragile unwell in the last months of their lives.
346,100348,1287686145568944128,1287923978854522880,"@k11s__ ok here's a conspiracy theory for you. Last week, Labor copped it over dads visiting their newborns. And this week a dad spread it at the RCH. Coincidence?"
348,100348,1287686145568944128,1287938682234707968,@k11s__ All the above. Arrogant arseholes detract from the gross incompetence exacerbating the situation
349,100348,1287686145568944128,1293656927260434432,"@k11s__ Get th ‘facts’, not vile ‘dirt’ frm @TimSmithMP doingMorrison’s dirty work of dangerousLIES.We shld all b ‘pulling together’ 2overcome this deadly pandemic! Your ignorance of fact is dangerous.Try looking at the $billions axed frm AgedCare,theSecurityFirms ‘supplied by Feds’etc."
350,100348,1287686145568944128,1294204498030649344,@k11s__ Morrison's fuck up of Aged Care  ... 70% of Covid-19 deaths have occurred in Federally mismanaged Aged Care homes  ... care to comment?
352,100348,1282689781571432450,1282731378858172424,Lots of interest in this post. But yet no one seems to know what is happening with contact tracing. Still interested to hear if anyone has info. I suspect not a whole lot. Prove me wrong.
354,100348,1282689781571432450,1282690648450183168,@1_MariaF @TOPublicHealth @fordnation I would think the province needs to be providing additional funding to public health for intense contact tracing. Here's the article about the lay-offs.  https://t.co/06kYQc7zpo
355,100348,1282689781571432450,1282690623519240192,"@Elise_ekd @TOPublicHealth @fordnation The app was a flop from day 1, just like every other Ford policy."
356,100348,1282689781571432450,1282691081973436416,@Salvato14936566 @TOPublicHealth @fordnation Doesn't seem to slow down his plans to open up all the high risk settings in Ontario!  Where is the chief medical officer of health Dr David Williams in all of this?
358,100348,1282689781571432450,1282702968991645697,@centeringpendu1 @JudithNewing @TOPublicHealth @fordnation When will our kids ever be able to get back to school?  Their lives especially are getting so messed up by politics that they had no say in. #onted #COVID19Ontario
359,100348,1282689781571432450,1282701880401985537,@Elise_ekd @TOPublicHealth @fordnation We are going to give Florida a run.
360,100348,1282689781571432450,1282710026428092416,"@Elise_ekd @TOPublicHealth @fordnation Sad, @fordnation playing Russian roulette with teachers lives. He said he cared about things like that. If no army of contract tracers ready, schools will close, there won't be enough teachers to staff them.  Can't fully open w/out teachers. #onpoli #cdnpoli #ScienceMatters"
361,100348,1282689781571432450,1282712987812462594,@ValerieOflynn @TOPublicHealth @fordnation Russian Roulette with all of us. Wants to open up the province with no plan in place to control the spread. Just hope for the best. We see how well that worked out in America. #VoteFordOut2022 #COVID19Ontario
362,100348,1282689781571432450,1282701880401985537,@Elise_ekd @TOPublicHealth @fordnation We are going to give Florida a run.
363,100348,1282689781571432450,1282710026428092416,"@Elise_ekd @TOPublicHealth @fordnation Sad, @fordnation playing Russian roulette with teachers lives. He said he cared about things like that. If no army of contract tracers ready, schools will close, there won't be enough teachers to staff them.  Can't fully open w/out teachers. #onpoli #cdnpoli #ScienceMatters"
364,100348,1282689781571432450,1282712987812462594,@ValerieOflynn @TOPublicHealth @fordnation Russian Roulette with all of us. Wants to open up the province with no plan in place to control the spread. Just hope for the best. We see how well that worked out in America. #VoteFordOut2022 #COVID19Ontario
365,100348,1282689781571432450,1282723948417949696,"@Elise_ekd @TOPublicHealth @fordnation Nothing - not a word, not a clue."
366,100348,1282689781571432450,1282731260633182208,"@Elise_ekd @TOPublicHealth @fordnation I am no fan of Ford. In fact, I loathe him. But is it possible, now the covid numbers are declining, that Toronto Public Health needs fewer employees to do the contact tracing? Also, isn't Toronto Public Health under the purview of Toronto mayor John Tory?"
367,100348,1282689781571432450,1282735681513705474,"@Mellow4orever @Elise_ekd @TOPublicHealth @fordnation Not likely the scenario. Way too many gaffes with the Ontario govt. Likely strategic, as he already gut funding to Public Health."
368,100348,1282689781571432450,1282735375908306946,@Elise_ekd @TOPublicHealth @fordnation Strategic? Again?
369,100348,1282689781571432450,1282735746621870080,"@long_daze @TOPublicHealth @fordnation I don't think Doug Ford knows what a strategy or plan is.  Especially if it doesn't involve stickers.  I mean, honestly, what is his plan to control the spread of the virus once he opens up these high risk environments????"
370,100348,1282689781571432450,1282746281346179073,"@Elise_ekd @TOPublicHealth @fordnation Last I read, it was the federal government trying to get more provinces before going live in Ontario. https://t.co/7nVxlXIgaJ"
371,100348,1282689781571432450,1282748431941812224,"@iamwanderley @TOPublicHealth @fordnation It's just an app. That will notify people if they've been in contact with someone who had Covid19. But an app is, well, an app. It doesn't replace intensive contact tracing that's funded, carried out by public health. @fordnation is still responsible for Ontario. #onpoli"
372,100348,1282689781571432450,1282749384535482370,"@Elise_ekd @frontline_RN @TOPublicHealth @fordnation 100 ppl laid off?
Isn’t joe Cressy involved with public health?"
373,100348,1282689781571432450,1282750303377526789,"@Elise_ekd @TOPublicHealth @fordnation Good question, heaven help us all!"
375,100348,1282689781571432450,1282750303377526789,"@Elise_ekd @TOPublicHealth @fordnation Good question, heaven help us all!"
377,100348,1282689781571432450,1282810229701443586,@Elise_ekd @TOPublicHealth @fordnation Another #FordFailure
378,100348,1282689781571432450,1283018454744866816,@Elise_ekd @TOPublicHealth @fordnation @Travisdhanraj maybe something you want to ask at the next news conference?
379,100348,1282689781571432450,1283144172032208896,"@Elise_ekd @TOPublicHealth @fordnation Can someone explain to me why you need a registered nurse to do contact tracing? Can't it be a worker trained in confidentiality and ethics, modes of transmission and contact tracing methods?"
380,100348,1282689781571432450,1283423117214351360,@Elise_ekd @TOPublicHealth @fordnation @dmrider can you verify the layoffs?
381,100348,1282689781571432450,1283423817617027073,@jryerson1 @TOPublicHealth @fordnation @dmrider This was the article where it was reported. I've tweeted about it and tagged @TOPublicHealth. It hasn't been disputed. https://t.co/06kYQc7zpo
384,100348,1282689781571432450,1284927645126406145,"@Elise_ekd @TOPublicHealth @fordnation The app is ready to go. Made in ON app but it is a Fed program. Trudeau announced last Thur, Aug launch in ON."
385,100348,1282689781571432450,1284929951926554625,@DeniseMilic @TOPublicHealth @fordnation But its an app. Just an app. That is not a substitute for Funding public health to do contact tracing. That is on @fordnation &amp; @celliottability who have defunded public health. Apparently 100 staff layed off at @TOPublicHealth last week. At a time staffing needs to be increased!
386,100348,1282689781571432450,1282750303377526789,"@Elise_ekd @TOPublicHealth @fordnation Good question, heaven help us all!"
387,100348,1282689781571432450,1282810229701443586,@Elise_ekd @TOPublicHealth @fordnation Another #FordFailure
388,100348,1282689781571432450,1283018454744866816,@Elise_ekd @TOPublicHealth @fordnation @Travisdhanraj maybe something you want to ask at the next news conference?
389,100348,1282689781571432450,1283144172032208896,"@Elise_ekd @TOPublicHealth @fordnation Can someone explain to me why you need a registered nurse to do contact tracing? Can't it be a worker trained in confidentiality and ethics, modes of transmission and contact tracing methods?"
390,100348,1282689781571432450,1283423117214351360,@Elise_ekd @TOPublicHealth @fordnation @dmrider can you verify the layoffs?
391,100348,1282689781571432450,1283423817617027073,@jryerson1 @TOPublicHealth @fordnation @dmrider This was the article where it was reported. I've tweeted about it and tagged @TOPublicHealth. It hasn't been disputed. https://t.co/06kYQc7zpo
394,100348,1282689781571432450,1284927645126406145,"@Elise_ekd @TOPublicHealth @fordnation The app is ready to go. Made in ON app but it is a Fed program. Trudeau announced last Thur, Aug launch in ON."
395,100348,1282689781571432450,1284929951926554625,@DeniseMilic @TOPublicHealth @fordnation But its an app. Just an app. That is not a substitute for Funding public health to do contact tracing. That is on @fordnation &amp; @celliottability who have defunded public health. Apparently 100 staff layed off at @TOPublicHealth last week. At a time staffing needs to be increased!
396,100348,1292012135061561345,1292017928020336640,@Dr2NisreenAlwan Following with personal interest but not sure many papers will be forthcoming
397,100348,1292012135061561345,1292026999930847232,@Dr2NisreenAlwan Given that secondary schools are going to be whole year groups (100 plus) then hmm
398,100348,1292012135061561345,1292031868465012736,"@alisonpearsonSW @Dr2NisreenAlwan And most in those 100+ year bubbles will have siblings at home in different year bubbles, even different schools (primary, secondary) - meaning there will be cross infection regardless of bubbles"
399,100348,1292012135061561345,1292029550088552448,@Dr2NisreenAlwan Yes. Let’s see this evidence.
400,100348,1292012135061561345,1292030922481709057,"@Dr2NisreenAlwan The gov already ignored the advice on educational bubbles

https://t.co/gj8mnnXMSw https://t.co/x75lRhsd9F"
402,100348,1292012135061561345,1292034676392157185,"@Dr2NisreenAlwan This was quietly published yesterday

I think it shows that masks in secondary schools would help

https://t.co/WOdKqHAaIa"
403,100348,1292012135061561345,1292390577884008449,"@RemainRevoke @Dr2NisreenAlwan That's an interesting &amp; useful report. Thanks for sharing. My son's year group is 270 kids. He will be mixing with 30 in his form + another 30-60? in non-form lessons in sets + up to 269 in lunch queue. Then + all their families, friends, parents' colleagues etc. by association"
404,100348,1292012135061561345,1292040477705986048,@Dr2NisreenAlwan From yr 3 most children are settled. So either we socially bubble and don’t consider education or we set and mix the kids.  Evidence is that setting doesn’t improve attainment but does make it easier for teachers. Masks for all and probably tti is the only answer.
405,100348,1292012135061561345,1292085586162057217,"@Waffler37 @Dr2NisreenAlwan Not sure I understand your point about setting and bubbles, esp. with regard to primary schools.  Primary schools of 2FE or more, are creating year grp bubbles eg  2 x Y4 classes = 1 bubble."
406,100348,1292012135061561345,1292030922481709057,"@Dr2NisreenAlwan The gov already ignored the advice on educational bubbles

https://t.co/gj8mnnXMSw https://t.co/x75lRhsd9F"
408,100348,1292012135061561345,1292034676392157185,"@Dr2NisreenAlwan This was quietly published yesterday

I think it shows that masks in secondary schools would help

https://t.co/WOdKqHAaIa"
409,100348,1292012135061561345,1292390577884008449,"@RemainRevoke @Dr2NisreenAlwan That's an interesting &amp; useful report. Thanks for sharing. My son's year group is 270 kids. He will be mixing with 30 in his form + another 30-60? in non-form lessons in sets + up to 269 in lunch queue. Then + all their families, friends, parents' colleagues etc. by association"
410,100348,1292012135061561345,1292040477705986048,@Dr2NisreenAlwan From yr 3 most children are settled. So either we socially bubble and don’t consider education or we set and mix the kids.  Evidence is that setting doesn’t improve attainment but does make it easier for teachers. Masks for all and probably tti is the only answer.
411,100348,1292012135061561345,1292085586162057217,"@Waffler37 @Dr2NisreenAlwan Not sure I understand your point about setting and bubbles, esp. with regard to primary schools.  Primary schools of 2FE or more, are creating year grp bubbles eg  2 x Y4 classes = 1 bubble."
412,100348,1292012135061561345,1292065876779438080,@Dr2NisreenAlwan There won't be any evidence as we haven't had to try this before.
413,100348,1292012135061561345,1292075454359191553,@Dr2NisreenAlwan what is a social bubble in educational settings - please could you explain?
414,100348,1292012135061561345,1292085995152773121,"@kanupama2012 @Dr2NisreenAlwan I think @Dr2NisreenAlwan is just referring to the teaching grps that will become ""bubbles""."
415,100348,1292012135061561345,1292084581185851392,"@Dr2NisreenAlwan The only point of ""bubbles"":  year grps/classes is so that only an 1/7th of a school needs to isolate (if a positive case is identified) rather than the whole school."
416,100348,1292012135061561345,1292028269265551360,"@Dr2NisreenAlwan Have you read this article? Theres more evidence for mask wearing.......

In secondary schools everyone who can should wear masks indoors 

https://t.co/obfNdXpnM7

#masksforschools  #September  #schools #parents #teachers #BacktoSchoolPlanning #edutwitter"
417,100348,1292012135061561345,1292030922481709057,"@Dr2NisreenAlwan The gov already ignored the advice on educational bubbles

https://t.co/gj8mnnXMSw https://t.co/x75lRhsd9F"
419,100348,1292012135061561345,1292034676392157185,"@Dr2NisreenAlwan This was quietly published yesterday

I think it shows that masks in secondary schools would help

https://t.co/WOdKqHAaIa"
420,100348,1292012135061561345,1292390577884008449,"@RemainRevoke @Dr2NisreenAlwan That's an interesting &amp; useful report. Thanks for sharing. My son's year group is 270 kids. He will be mixing with 30 in his form + another 30-60? in non-form lessons in sets + up to 269 in lunch queue. Then + all their families, friends, parents' colleagues etc. by association"
421,100348,1292012135061561345,1292040477705986048,@Dr2NisreenAlwan From yr 3 most children are settled. So either we socially bubble and don’t consider education or we set and mix the kids.  Evidence is that setting doesn’t improve attainment but does make it easier for teachers. Masks for all and probably tti is the only answer.
422,100348,1292012135061561345,1292085586162057217,"@Waffler37 @Dr2NisreenAlwan Not sure I understand your point about setting and bubbles, esp. with regard to primary schools.  Primary schools of 2FE or more, are creating year grp bubbles eg  2 x Y4 classes = 1 bubble."
423,100348,1292012135061561345,1292065876779438080,@Dr2NisreenAlwan There won't be any evidence as we haven't had to try this before.
424,100348,1292012135061561345,1292075454359191553,@Dr2NisreenAlwan what is a social bubble in educational settings - please could you explain?
425,100348,1292012135061561345,1292085995152773121,"@kanupama2012 @Dr2NisreenAlwan I think @Dr2NisreenAlwan is just referring to the teaching grps that will become ""bubbles""."
426,100348,1292012135061561345,1292084581185851392,"@Dr2NisreenAlwan The only point of ""bubbles"":  year grps/classes is so that only an 1/7th of a school needs to isolate (if a positive case is identified) rather than the whole school."
427,100348,1292012135061561345,1292028269265551360,"@Dr2NisreenAlwan Have you read this article? Theres more evidence for mask wearing.......

In secondary schools everyone who can should wear masks indoors 

https://t.co/obfNdXpnM7

#masksforschools  #September  #schools #parents #teachers #BacktoSchoolPlanning #edutwitter"
428,100348,1283188389043245056,1283189647703568389,@SallyLawry @slsandpet How many dead &amp; injured people will be enough for you @GladysB #covidnsw
429,100348,1283188389043245056,1283189712627220481,"@SallyLawry @slsandpet No, the plan is to make the hotel gambling lobby your priority."
430,100348,1283188389043245056,1283208313199398912,@SallyLawry It is. Sweden's now a disaster zone.
431,100348,1283188389043245056,1283209683726036992,"@SallyLawry It's not too late to Eliminate #COVIDAu 
More and more evidence this is the only answer. https://t.co/wXXjVqVtnp"
433,100348,1283188389043245056,1283224566081306625,@bagsnotfirst @SallyLawry With good reason! Am so relieved I sold myhouse there in 2017
434,100348,1283188389043245056,1283300888447082502,"@SallyLawry @Suzzanne1313 Sweden deaths 5545......pop.  10 million no lockdown like morrison wants
Norway.  253 deaths...pop. 5 million...early lockdown"
435,100348,1283188389043245056,1283302901159350272,@SallyLawry @Suzzanne1313 Hope they're sourcing body bags as well as PPE. M
436,100348,1283188389043245056,1283189647703568389,@SallyLawry @slsandpet How many dead &amp; injured people will be enough for you @GladysB #covidnsw
437,100348,1283188389043245056,1283209683726036992,"@SallyLawry It's not too late to Eliminate #COVIDAu 
More and more evidence this is the only answer. https://t.co/wXXjVqVtnp"
439,100348,1283188389043245056,1283224566081306625,@bagsnotfirst @SallyLawry With good reason! Am so relieved I sold myhouse there in 2017
440,100348,1283188389043245056,1283300888447082502,"@SallyLawry @Suzzanne1313 Sweden deaths 5545......pop.  10 million no lockdown like morrison wants
Norway.  253 deaths...pop. 5 million...early lockdown"
441,100348,1283188389043245056,1283302901159350272,@SallyLawry @Suzzanne1313 Hope they're sourcing body bags as well as PPE. M
442,100348,1283188389043245056,1283209683726036992,"@SallyLawry It's not too late to Eliminate #COVIDAu 
More and more evidence this is the only answer. https://t.co/wXXjVqVtnp"
444,100348,1283188389043245056,1283224566081306625,@bagsnotfirst @SallyLawry With good reason! Am so relieved I sold myhouse there in 2017
445,100348,1283188389043245056,1283300888447082502,"@SallyLawry @Suzzanne1313 Sweden deaths 5545......pop.  10 million no lockdown like morrison wants
Norway.  253 deaths...pop. 5 million...early lockdown"
446,100348,1283188389043245056,1283302901159350272,@SallyLawry @Suzzanne1313 Hope they're sourcing body bags as well as PPE. M
447,100348,1283188389043245056,1283315146379550721,@SallyLawry You forgot to mention minimal testing so that the numbers look better
448,100348,1283188389043245056,1283502340633329665,"@SallyLawry Just throwing a few hundred plebs into the volcano every day, so the better-off can party. 
🌋👨‍👩‍👧‍👧

💰🏈🥳"
450,100348,1289411255904526337,1289411452093300737,@Ziggy_Daddy Look for Jared.
451,100348,1289411255904526337,1289411737570050049,@Ziggy_Daddy There isn't one.  And that is why hundreds of thousands more are going to die.  He doesn't care.  The GOP doesn't care.  They only care about being re-elected and fleecing the pockets of good American citizens for four more years.
452,100348,1289411255904526337,1289411782696505346,@Ziggy_Daddy N....O....T.....H.......I..........N...............G
453,100348,1289411255904526337,1289417517992038400,"@Ziggy_Daddy You are spot on, as usual Zig. Such glaring lack of leadership &amp; initiative by the Con man is reprehensible #BlueWave2020"
454,100348,1289411255904526337,1289431871793684480,@gerrycaruso1 This administration is criminal in its negligence
455,100348,1289411255904526337,1289428546931154946,@Ziggy_Daddy That would be “no” to all 3 questions.
457,100348,1289411255904526337,1289533086745505793,@Ziggy_Daddy I’m sensing a pattern here
459,100348,1289411255904526337,1289411452093300737,@Ziggy_Daddy Look for Jared.
460,100348,1289411255904526337,1289411737570050049,@Ziggy_Daddy There isn't one.  And that is why hundreds of thousands more are going to die.  He doesn't care.  The GOP doesn't care.  They only care about being re-elected and fleecing the pockets of good American citizens for four more years.
461,100348,1289411255904526337,1289411782696505346,@Ziggy_Daddy N....O....T.....H.......I..........N...............G
462,100348,1289411255904526337,1289417517992038400,"@Ziggy_Daddy You are spot on, as usual Zig. Such glaring lack of leadership &amp; initiative by the Con man is reprehensible #BlueWave2020"
463,100348,1289411255904526337,1289431871793684480,@gerrycaruso1 This administration is criminal in its negligence
464,100348,1289411255904526337,1289428546931154946,@Ziggy_Daddy That would be “no” to all 3 questions.
466,100348,1289411255904526337,1289533086745505793,@Ziggy_Daddy I’m sensing a pattern here
468,100348,1289411255904526337,1289414485044682754,@Ziggy_Daddy To kill as many Blue State people as possible?
469,100348,1289411255904526337,1289411452093300737,@Ziggy_Daddy Look for Jared.
470,100348,1289411255904526337,1289411737570050049,@Ziggy_Daddy There isn't one.  And that is why hundreds of thousands more are going to die.  He doesn't care.  The GOP doesn't care.  They only care about being re-elected and fleecing the pockets of good American citizens for four more years.
471,100348,1289411255904526337,1289411782696505346,@Ziggy_Daddy N....O....T.....H.......I..........N...............G
472,100348,1289411255904526337,1289417517992038400,"@Ziggy_Daddy You are spot on, as usual Zig. Such glaring lack of leadership &amp; initiative by the Con man is reprehensible #BlueWave2020"
473,100348,1289411255904526337,1289431871793684480,@gerrycaruso1 This administration is criminal in its negligence
474,100348,1289411255904526337,1289428546931154946,@Ziggy_Daddy That would be “no” to all 3 questions.
476,100348,1289411255904526337,1289533086745505793,@Ziggy_Daddy I’m sensing a pattern here
478,100348,1289411255904526337,1289414485044682754,@Ziggy_Daddy To kill as many Blue State people as possible?
479,100348,1291114454105505792,1291117125000499201,"@tbhawkes That’s what I’ve been wanting to know. Are infections being caused by being careless, being in a “safe” environment, or trying to be protocols but they aren’t working?"
480,100348,1291114454105505792,1291117281364160512,@tbhawkes As seen everywhere else that has numbers on this about 60% is at home
481,100348,1291114454105505792,1291121568714653697,@tomdgthegreat Is that confirmed for Idaho?
482,100348,1291114454105505792,1291117732788760576,"@tbhawkes Amen. Had this exact conversation last week w coworker. Instead of being vague about being safe, give specifics on patterns. What activities are putting people at most risk? Is it really the a-holes that don’t wear masks? Protests? Grocery stores? What? Where???"
484,100348,1291114454105505792,1291119269355253760,@tbhawkes Just go into Lowe's. The Rona will die
486,100348,1291114454105505792,1291124232118661120,@ReidT8 Well they claim they are doing it. It would be helpful to share some info they have learned
487,100348,1291114454105505792,1291123022598897669,@tbhawkes I was hoping (voluntary) contact tracing apps would be available but they're not. Or if they are I can't find them on Google Play.
